,Unnamed: 0,Customer Name,Order Count,Discounts,Sales,Profit,Cluster,ClusterName
605,605,Alan Shonely,32,53.125,10693.17636,1175.45416,1,Bargain Hunters
606,606,Jeremy Pistek,28,53.57142857142857,18656.57396,3170.16016,3,Frugal Frequent Buyers
607,607,Bryan Davis,30,50.0,13573.39126,1528.27026,1,Bargain Hunters
608,608,Tom Zandusky,32,37.5,15346.8114,367.4914,2,The Reliable Middle
609,609,Jeremy Ellison,29,34.48275862068966,6819.254,1318.1717,2,The Reliable Middle
610,610,Arianne Irving,25,44.0,9278.5763,1538.1774,1,Bargain Hunters
611,611,David Smith,32,46.875,13632.548,1713.4145,3,Frugal Frequent Buyers
612,612,Anna Chung,24,45.83333333333333,8931.70908,-272.1273200000001,1,Bargain Hunters
613,613,Mark Hamilton,37,35.13513513513514,14721.64572,527.0470200000001,3,Frugal Frequent Buyers
614,614,Chuck Clark,31,45.16129032258064,15039.16256,2940.51086,2,The Reliable Middle
615,615,Nat Gilpin,28,39.28571428571429,12009.19936,2806.44286,2,The Reliable Middle
616,616,Roy Collins,25,56.00000000000001,7954.1133,737.7456999999999,1,Bargain Hunters
617,617,Joy Daniels,32,46.875,11343.4093,-604.4102,1,Bargain Hunters
618,618,David Wiener,29,55.172413793103445,10930.5431,1739.0983,1,Bargain Hunters
619,619,Ruben Dartt,38,34.21052631578947,18322.969,3330.6742,0,High Profit Buyers
620,620,Rick Duston,32,34.375,17548.9209,3587.4449,0,High Profit Buyers
621,621,Seth Vernon,36,55.55555555555556,23632.91948,2222.7536800000003,3,Frugal Frequent Buyers
622,622,Lycoris Saunders,34,55.88235294117647,11741.51948,1377.40468,3,Frugal Frequent Buyers
623,623,Giulietta Dortch,31,61.29032258064516,18705.6926,1888.1499,3,Frugal Frequent Buyers
624,624,Edward Becker,25,48.0,9429.144,1487.154,1,Bargain Hunters
625,625,Katherine Hughes,34,44.11764705882353,12204.8744,1842.3875,3,Frugal Frequent Buyers
626,626,Beth Fritzler,29,31.034482758620687,10588.57264,661.45284,2,The Reliable Middle
627,627,Corey-Lock,29,34.48275862068966,13046.86776,1196.03996,2,The Reliable Middle
628,628,Sylvia Foulston,23,56.52173913043478,9253.9828,1895.183,1,Bargain Hunters
629,629,Katrina Bavinger,31,64.51612903225806,14024.6405,618.2365,1,Bargain Hunters
630,630,Lena Cacioppo,29,37.93103448275862,11080.34336,1176.76826,2,The Reliable Middle
631,631,Jeremy Lonsdale,24,33.33333333333333,11361.035,1186.2773,2,The Reliable Middle
632,632,Bruce Degenhardt,42,40.476190476190474,15956.227,2475.1561,3,Frugal Frequent Buyers
633,633,Tamara Manning,29,34.48275862068966,14459.6286,1928.1339,2,The Reliable Middle
634,634,Fred McMath,26,57.692307692307686,7441.9377,1015.5115,1,Bargain Hunters
635,635,Adrian Hane,26,57.692307692307686,11405.91788,2081.37928,1,Bargain Hunters
636,636,Luke Foster,25,52.0,13421.2385,-3644.3475,1,Bargain Hunters
637,637,Doug Jacobs,32,37.5,13854.078,2675.7544000000003,2,The Reliable Middle
638,638,Sanjit Jacobs,37,51.35135135135135,13523.281,1828.0039,3,Frugal Frequent Buyers
639,639,Muhammed Lee,33,39.39393939393939,15844.72116,2314.36396,2,The Reliable Middle
640,640,Marc Harrigan,27,29.629629629629626,15404.03666,2316.01286,2,The Reliable Middle
641,641,Nick Radford,34,52.941176470588246,12891.90158,1669.96578,3,Frugal Frequent Buyers
642,642,Michael Kennedy,41,51.21951219512195,14447.4039,-210.63999999999993,3,Frugal Frequent Buyers
643,643,Patricia Hirasaki,27,44.44444444444444,11182.4063,2743.6261,2,The Reliable Middle
644,644,Alan Barnes,33,42.42424242424242,13049.041,2436.066,2,The Reliable Middle
645,645,Cathy Armstrong,25,60.0,12292.758,1869.7699,1,Bargain Hunters
646,646,Kean Takahito,38,50.0,17257.160200000002,987.5934,3,Frugal Frequent Buyers
647,647,Ed Braxton,33,66.66666666666666,15523.9141,1488.6075999999998,3,Frugal Frequent Buyers
648,648,Michael Grace,34,55.88235294117647,14533.01062,-117.61077999999988,3,Frugal Frequent Buyers
649,649,Matthew Grinstein,22,50.0,13018.97968,2205.32168,1,Bargain Hunters
650,650,Matt Collister,28,28.57142857142857,11672.90168,1907.18878,2,The Reliable Middle
651,651,Brad Thomas,35,48.57142857142857,11682.02454,939.62794,3,Frugal Frequent Buyers
652,652,Emily Burns,24,70.83333333333334,7035.8557,20.558200000000006,1,Bargain Hunters
653,653,Erin Ashbrook,33,54.54545454545454,11518.87572,868.06012,1,Bargain Hunters
654,654,Fred Harton,23,47.82608695652174,10765.00982,2888.0348200000003,1,Bargain Hunters
655,655,Allen Armold,31,48.38709677419355,6538.687,754.9194,1,Bargain Hunters
656,656,Bradley Nguyen,28,25.0,12879.02752,2544.06892,2,The Reliable Middle
657,657,Ricardo Emerson,27,44.44444444444444,14040.49518,2643.68018,2,The Reliable Middle
658,658,Neil Ducich,32,43.75,14784.42172,3168.85352,2,The Reliable Middle
659,659,Michelle Lonsdale,26,38.46153846153846,10368.495,1962.8392,2,The Reliable Middle
660,660,Sibella Parks,23,39.130434782608695,7219.5187,749.2270000000001,2,The Reliable Middle
661,661,Sandra Flanagan,27,37.03703703703704,11257.175,1865.6513,2,The Reliable Middle
662,662,Aaron Smayling,31,45.16129032258064,14212.6284,369.1617999999999,3,Frugal Frequent Buyers
663,663,Alan Haines,32,50.0,15279.75678,-592.24612,3,Frugal Frequent Buyers
664,664,Ken Heidel,30,56.66666666666666,9016.57056,1505.97316,1,Bargain Hunters
665,665,Anna Andreadi,45,44.44444444444444,17312.2147,2443.093,3,Frugal Frequent Buyers
666,666,Lindsay Shagiari,26,42.30769230769231,9363.0997,1778.0724,2,The Reliable Middle
667,667,Ken Lonsdale,33,51.51515151515152,24129.4045,154.90050000000008,3,Frugal Frequent Buyers
668,668,Kelly Williams,38,39.47368421052632,11833.7753,2371.1463,3,Frugal Frequent Buyers
669,669,Frank Atkinson,34,52.941176470588246,14349.6348,1496.1937,3,Frugal Frequent Buyers
670,670,Jill Fjeld,34,50.0,23620.84866,4877.68546,0,High Profit Buyers
671,671,Lori Olson,35,42.857142857142854,13537.5086,1788.7198,3,Frugal Frequent Buyers
672,672,Bruce Stewart,34,52.941176470588246,19237.2195,496.9591,3,Frugal Frequent Buyers
673,673,Herbert Flentye,36,52.777777777777786,11812.8429,-653.1279,3,Frugal Frequent Buyers
674,674,Michael Paige,43,51.162790697674424,17795.5907,1632.695,3,Frugal Frequent Buyers
675,675,Jennifer Jackson,24,45.83333333333333,12187.0514,1022.6992,1,Bargain Hunters
676,676,Logan Currie,35,42.857142857142854,16082.67376,1925.28696,3,Frugal Frequent Buyers
677,677,Barry Französisch,29,55.172413793103445,13208.2773,940.1213,1,Bargain Hunters
678,678,Erin Smith,33,57.57575757575758,18161.5498,2175.2919,3,Frugal Frequent Buyers
679,679,Fred Chung,25,48.0,9321.68964,1496.69624,1,Bargain Hunters
680,680,Theresa Swint,26,23.076923076923077,7936.012,1134.0224,2,The Reliable Middle
681,681,Jasper Cacioppo,34,50.0,18442.3896,337.7910000000001,3,Frugal Frequent Buyers
682,682,Maya Herman,35,31.428571428571427,13590.96604,1470.52944,2,The Reliable Middle
683,683,Roy Französisch,37,43.24324324324324,15649.19768,2841.73178,3,Frugal Frequent Buyers
684,684,Patrick Gardner,41,43.90243902439025,16482.5046,1975.1889,3,Frugal Frequent Buyers
685,685,Doug O'Connell,29,55.172413793103445,13772.73292,1816.73452,1,Bargain Hunters
686,686,Tanja Norvell,30,46.66666666666666,9597.61404,-706.18216,1,Bargain Hunters
687,687,Dan Reichenbach,40,50.0,16706.8013,1984.3986,3,Frugal Frequent Buyers
688,688,Ralph Arnett,36,38.88888888888889,23043.113,2613.0752,0,High Profit Buyers
689,689,Ben Ferrer,36,38.88888888888889,23219.76044,4135.10114,0,High Profit Buyers
690,690,Shirley Daniels,36,58.33333333333334,17959.4079,3647.2211,3,Frugal Frequent Buyers
691,691,David Bremer,20,45.0,6273.82662,-2270.69658,1,Bargain Hunters
692,692,Michelle Ellison,26,46.15384615384615,10708.13192,655.2183200000001,1,Bargain Hunters
693,693,Anna Häberlin,35,42.857142857142854,18094.05912,2466.01172,3,Frugal Frequent Buyers
694,694,Robert Dilbeck,28,35.714285714285715,16339.7531,3965.8731,2,The Reliable Middle
695,695,Carol Darley,29,48.275862068965516,13228.39046,1880.35726,1,Bargain Hunters
696,696,Chris Selesnick,34,32.35294117647059,14413.7293,2602.5059,2,The Reliable Middle
697,697,Jay Fein,31,45.16129032258064,10819.33,-1874.675,1,Bargain Hunters
698,698,Adrian Shami,24,50.0,11286.0542,1564.4938,1,Bargain Hunters
699,699,Stefania Perrino,34,47.058823529411754,19413.2387,17.041500000000006,3,Frugal Frequent Buyers
700,700,Erin Creighton,25,28.000000000000004,6731.5511,831.7727,2,The Reliable Middle
701,701,Todd Boyes,28,53.57142857142857,9643.275,772.014,1,Bargain Hunters
702,702,Matt Hagelstein,27,51.85185185185184,12217.97978,274.89098,1,Bargain Hunters
703,703,David Flashing,21,52.38095238095239,11542.0359,363.0722,1,Bargain Hunters
704,704,Sonia Sunley,29,37.93103448275862,13121.8064,2370.1265,2,The Reliable Middle
705,705,Roger Demir,37,45.94594594594595,14736.2375,3037.0109,3,Frugal Frequent Buyers
706,706,Lisa DeCherney,31,58.06451612903226,11823.34064,1165.43804,1,Bargain Hunters
707,707,Julie Prescott,40,40.0,14596.1586,3479.0402,0,High Profit Buyers
708,708,Lindsay Castell,30,53.33333333333334,14299.4995,1420.7137,1,Bargain Hunters
709,709,Jenna Caffey,32,34.375,16162.00592,1304.56232,2,The Reliable Middle
710,710,Ivan Liston,32,50.0,12855.50176,1181.07276,1,Bargain Hunters
711,711,Noel Staavos,45,46.66666666666666,16637.524,818.7196,3,Frugal Frequent Buyers
712,712,Tracy Zic,24,54.16666666666666,10858.5418,-80.11550000000005,1,Bargain Hunters
713,713,Anthony Johnson,28,39.28571428571429,12282.657,2478.5824,2,The Reliable Middle
714,714,Gene Hale,23,39.130434782608695,15487.2962,2295.9524,2,The Reliable Middle
715,715,Aleksandra Gannaway,30,46.66666666666666,14717.1862,773.1465999999999,1,Bargain Hunters
716,716,Helen Abelman,28,46.42857142857143,16933.41844,-761.69416,1,Bargain Hunters
717,717,Jason Gross,28,35.714285714285715,13570.6979,2254.6355,2,The Reliable Middle
718,718,Tracy Collins,33,42.42424242424242,11103.0321,382.9971000000001,2,The Reliable Middle
719,719,Allen Rosenblatt,27,48.148148148148145,9527.93078,-552.28182,1,Bargain Hunters
720,720,Neil Knudson,28,46.42857142857143,13878.543,3040.5326999999997,2,The Reliable Middle
721,721,Ashley Jarboe,35,37.14285714285714,15947.948,3006.7032,0,High Profit Buyers
722,722,Ricardo Sperren,31,38.70967741935484,14432.58948,1823.65088,2,The Reliable Middle
723,723,Stewart Carmichael,39,41.02564102564102,16528.32208,318.0876800000001,3,Frugal Frequent Buyers
724,724,Darren Powers,39,51.28205128205128,15976.3724,-517.4512,3,Frugal Frequent Buyers
725,725,Larry Blacks,35,37.14285714285714,14583.98922,1664.49192,2,The Reliable Middle
726,726,Maurice Satty,34,35.294117647058826,10030.09026,1152.74306,2,The Reliable Middle
727,727,Joel Jenkins,34,55.88235294117647,19993.76708,1848.98628,3,Frugal Frequent Buyers
728,728,Kelly Lampkin,32,59.375,14248.4477,738.7484,1,Bargain Hunters
729,729,Ross DeVincentis,36,47.222222222222214,10305.88796,1939.89446,3,Frugal Frequent Buyers
730,730,Deanra Eno,28,32.142857142857146,12800.28,1735.4974,2,The Reliable Middle
731,731,Sam Craven,38,36.84210526315789,11055.804,1116.0096,2,The Reliable Middle
732,732,Dorothy Wardle,41,46.34146341463415,12604.9176,870.557,3,Frugal Frequent Buyers
733,733,Tamara Dahlen,27,62.96296296296296,7704.5655,-948.1228,1,Bargain Hunters
734,734,Bill Donatelli,35,42.857142857142854,15275.317,1622.6797,3,Frugal Frequent Buyers
735,735,Carl Weiss,29,34.48275862068966,14353.9416,3007.3994,2,The Reliable Middle
736,736,Bart Pistole,36,52.777777777777786,10087.5376,984.2587,3,Frugal Frequent Buyers
737,737,Philip Brown,40,45.0,11385.69856,1271.84916,3,Frugal Frequent Buyers
738,738,Allen Goldenen,22,50.0,8926.1216,447.265,1,Bargain Hunters
739,739,Giulietta Baptist,29,48.275862068965516,12570.90438,1633.26568,1,Bargain Hunters
740,740,Michael Oakman,15,40.0,5460.584,286.2586,1,Bargain Hunters
741,741,Harold Pawlan,29,37.93103448275862,8518.1215,880.2212,2,The Reliable Middle
742,742,Christopher Schild,28,32.142857142857146,12514.53436,2080.04256,2,The Reliable Middle
743,743,Ryan Crowe,26,34.61538461538461,9537.8341,2124.0154,2,The Reliable Middle
744,744,Anthony O'Donnell,31,45.16129032258064,15022.8036,1093.0996000000002,3,Frugal Frequent Buyers
745,745,Sharelle Roach,24,41.66666666666667,13002.45694,-2551.18846,1,Bargain Hunters
746,746,Thea Hudgings,31,35.483870967741936,15353.79368,2265.68778,2,The Reliable Middle
747,747,Eudokia Martin,24,41.66666666666667,13723.2597,1764.7839,2,The Reliable Middle
748,748,Bill Overfelt,26,57.692307692307686,8092.4907,415.2197000000001,1,Bargain Hunters
749,749,Dorothy Dickinson,30,40.0,11072.8788,1399.6512,2,The Reliable Middle
750,750,Jack O'Briant,28,32.142857142857146,13345.69,3045.2555,2,The Reliable Middle
751,751,Jamie Kunitz,26,42.30769230769231,12534.6012,2763.7822,2,The Reliable Middle
752,752,Daniel Byrd,33,45.45454545454545,15389.4637,1656.9395000000002,3,Frugal Frequent Buyers
753,753,Duane Noonan,29,41.37931034482759,14914.292,233.5424999999999,2,The Reliable Middle
754,754,Mike Caudle,26,26.923076923076923,9359.053,796.6315,2,The Reliable Middle
755,755,Rob Williams,27,40.74074074074074,9985.9343,2252.2208,2,The Reliable Middle
756,756,Bobby Trafton,29,58.62068965517241,10396.5405,-469.7911,1,Bargain Hunters
757,757,Shaun Weien,29,37.93103448275862,8243.2682,1163.569,2,The Reliable Middle
758,758,Christina VanderZanden,27,44.44444444444444,10325.50918,605.33728,1,Bargain Hunters
759,759,Nick Crebassa,29,55.172413793103445,12305.249,1335.3780000000002,1,Bargain Hunters
760,760,Troy Blackwell,28,35.714285714285715,9190.059,1438.6509,2,The Reliable Middle
761,761,Trudy Schmidt,26,34.61538461538461,9978.3372,1025.6195,2,The Reliable Middle
762,762,Pete Takahito,30,63.33333333333333,13056.813,609.7002,1,Bargain Hunters
763,763,Erica Hackney,29,37.93103448275862,9479.5736,1556.9195,2,The Reliable Middle
764,764,Max Engle,39,28.205128205128204,9923.7616,673.2612,2,The Reliable Middle
765,765,Zuschuss Donatelli,28,46.42857142857143,12430.5704,201.73710000000003,1,Bargain Hunters
766,766,Barry Pond,26,42.30769230769231,10385.32876,2090.96176,2,The Reliable Middle
767,767,Claudia Bergmann,26,34.61538461538461,18255.79284,2167.21744,2,The Reliable Middle
768,768,Dean Katz,37,40.54054054054054,10654.4526,1007.098,3,Frugal Frequent Buyers
769,769,Roy Skaria,28,46.42857142857143,8122.39278,1463.42858,1,Bargain Hunters
770,770,Deborah Brumfield,26,57.692307692307686,12576.5995,1640.2389,1,Bargain Hunters
771,771,Brian DeCherney,36,41.66666666666667,10768.59702,984.42392,3,Frugal Frequent Buyers
772,772,Joni Sundaresam,28,42.857142857142854,6802.106,11.973400000000066,1,Bargain Hunters
773,773,Liz Willingham,23,30.434782608695656,8046.61,1400.0412,2,The Reliable Middle
774,774,Laurel Elliston,28,46.42857142857143,11478.7737,2025.0286,1,Bargain Hunters
775,775,Pierre Wener,31,51.61290322580645,8423.6698,1942.2988,1,Bargain Hunters
776,776,Frank Preis,34,58.82352941176471,10755.6322,937.1935,1,Bargain Hunters
777,777,Shahid Hopkins,37,45.94594594594595,12978.20384,1059.23294,3,Frugal Frequent Buyers
778,778,Jessica Myrick,24,41.66666666666667,7790.23,1358.9265,1,Bargain Hunters
779,779,Tracy Poddar,34,52.941176470588246,13287.1713,1795.66,3,Frugal Frequent Buyers
780,780,Darrin Sayre,32,46.875,13280.8085,1487.6674,3,Frugal Frequent Buyers
781,781,Jesus Ocampo,27,29.629629629629626,8206.673999999999,582.7569,2,The Reliable Middle
782,782,Mike Kennedy,29,34.48275862068966,12740.3848,758.5966,2,The Reliable Middle
783,783,Sung Shariari,25,56.00000000000001,5328.4648,-559.9772,1,Bargain Hunters
784,784,Barry Blumstein,36,47.222222222222214,9886.8207,299.4246,3,Frugal Frequent Buyers
785,785,Jeremy Farry,37,40.54054054054054,10721.91786,1200.10256,3,Frugal Frequent Buyers
786,786,Shirley Schmidt,22,40.90909090909091,7905.151620000001,416.3461199999999,1,Bargain Hunters
787,787,Robert Barroso,25,44.0,6256.1884,640.1234,1,Bargain Hunters
788,788,Roland Murray,26,50.0,7404.18586,1250.33376,1,Bargain Hunters
789,789,Evan Bailliet,28,39.28571428571429,8004.0591,565.6232,2,The Reliable Middle
790,790,Tony Chapman,38,52.63157894736842,12630.28056,1401.12856,3,Frugal Frequent Buyers
791,791,Dan Campbell,37,37.83783783783784,13438.5095,-70.48979999999993,3,Frugal Frequent Buyers
792,792,Nicole Brennan,17,58.82352941176471,5935.0754,-691.4278,1,Bargain Hunters
793,793,Vivian Mathis,22,22.727272727272727,3892.227,656.9143,2,The Reliable Middle
794,794,Thais Sissman,27,40.74074074074074,6785.8894,1109.5608,2,The Reliable Middle
